Asset Id,Asset Unique Id,Parent Asset Id,Date Created,External Asset Ref,External Asset Created On,External Asset Updated On,Client Asset Id,Client Date Created,Client Last Modified,Asset Type,Category Name,Asset Status,Compliance Status,Site Name,Sub Block Name,Zone Name,Location Name,
12582,EviTag_iOS_66,0,2022-10-25 15:32:08,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12583,EviTag_iOS_67,0,2022-10-25 15:32:08,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12584,EviTag_iOS_68,0,2022-10-25 15:32:09,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12585,EviTag_iOS_69,0,2022-10-25 15:32:09,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12586,EviTag_iOS_70,0,2022-10-25 15:32:09,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12587,EviTag_iOS_71,0,2022-10-25 15:32:09,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12588,EviTag_iOS_72,0,2022-10-25 15:32:09,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12589,EviTag_iOS_73,0,2022-10-25 15:32:10,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12590,EviTag_iOS_74,0,2022-10-25 15:32:10,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12591,EviTag_iOS_75,0,2022-10-25 15:32:10,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12592,EviTag_iOS_76,0,2022-10-25 15:32:10,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12593,EviTag_iOS_77,0,2022-10-25 15:32:10,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12594,EviTag_iOS_78,0,2022-10-25 15:32:11,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12595,EviTag_iOS_79,0,2022-10-25 15:32:11,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12596,EviTag_iOS_80,0,2022-10-25 15:32:11,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12597,EviTag_iOS_81,0,2022-10-25 15:32:11,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12598,EviTag_iOS_82,0,2022-10-25 15:32:11,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12599,EviTag_iOS_83,0,2022-10-25 15:32:12,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12600,EviTag_iOS_84,0,2022-10-25 15:32:12,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12601,EviTag_iOS_85,0,2022-10-25 15:32:12,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12602,EviTag_iOS_86,0,2022-10-25 15:32:12,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12603,EviTag_iOS_87,0,2022-10-25 15:32:12,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12604,EviTag_iOS_88,0,2022-10-25 15:32:13,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12605,EviTag_iOS_89,0,2022-10-25 15:32:13,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12606,EviTag_iOS_90,0,2022-10-25 15:32:13,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12607,EviTag_iOS_91,0,2022-10-25 15:32:14,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12608,EviTag_iOS_92,0,2022-10-25 15:32:14,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12609,EviTag_iOS_93,0,2022-10-25 15:32:14,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12610,EviTag_iOS_94,0,2022-10-25 15:32:14,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12611,EviTag_iOS_95,0,2022-10-25 15:32:15,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12612,EviTag_iOS_96,0,2022-10-25 15:32:15,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12613,EviTag_iOS_97,0,2022-10-25 15:32:15,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12614,EviTag_iOS_98,0,2022-10-25 15:32:15,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12615,EviTag_iOS_99,0,2022-10-25 15:32:16,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12616,EviTag_iOS_100,0,2022-10-25 15:32:16,,,,,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12617,EviTag_Android_0,,2022-10-25 16:18:26,,,,112,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12618,EviTag_Android_1,,2022-10-25 16:18:26,,,,113,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12619,EviTag_Android_2,,2022-10-25 16:18:26,,,,114,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12620,EviTag_Android_4,,2022-10-25 16:18:26,,,,115,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12621,EviTag_Android_8,,2022-10-25 16:18:27,,,,116,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12622,EviTag_Android_3,,2022-10-25 16:18:27,,,,117,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12623,EviTag_Android_7,,2022-10-25 16:18:27,,,,118,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12624,EviTag_Android_9,,2022-10-25 16:18:27,,,,119,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12625,EviTag_Android_6,,2022-10-25 16:18:28,,,,120,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12626,EviTag_Android_5,,2022-10-25 16:18:28,,,,121,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12627,EviTag_Android_10,,2022-10-25 16:18:28,,,,122,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12628,EviTag_Android_11,,2022-10-25 16:18:28,,,,123,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12629,EviTag_Android_12,,2022-10-25 16:18:29,,,,124,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12630,EviTag_Android_13,,2022-10-25 16:18:29,,,,125,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12631,EviTag_Android_14,,2022-10-25 16:18:29,,,,126,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12632,EviTag_Android_15,,2022-10-25 16:18:29,,,,127,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12633,EviTag_Android_16,,2022-10-25 16:18:30,,,,128,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12634,EviTag_Android_17,,2022-10-25 16:18:30,,,,129,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12635,EviTag_Android_18,,2022-10-25 16:18:30,,,,130,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12636,EviTag_Android_20,,2022-10-25 16:18:30,,,,131,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12637,EviTag_Android_19,,2022-10-25 16:18:30,,,,132,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12638,EviTag_Android_21,,2022-10-25 16:18:31,,,,133,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12639,EviTag_Android_22,,2022-10-25 16:18:31,,,,134,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12640,EviTag_Android_24,,2022-10-25 16:18:31,,,,135,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12641,EviTag_Android_23,,2022-10-25 16:18:31,,,,136,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12642,EviTag_Android_25,,2022-10-25 16:18:32,,,,137,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12643,EviTag_Android_26,,2022-10-25 16:18:32,,,,138,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12644,EviTag_Android_27,,2022-10-25 16:18:32,,,,139,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12645,EviTag_Android_28,,2022-10-25 16:18:32,,,,140,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12646,EviTag_Android_29,,2022-10-25 16:18:33,,,,141,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12647,EviTag_Android_31,,2022-10-25 16:18:33,,,,142,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12648,EviTag_Android_30,,2022-10-25 16:18:33,,,,143,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12649,EviTag_Android_32,,2022-10-25 16:18:33,,,,144,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12650,EviTag_Android_33,,2022-10-25 16:18:34,,,,145,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12651,EviTag_Android_34,,2022-10-25 16:18:34,,,,146,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12652,EviTag_Android_35,,2022-10-25 16:18:34,,,,147,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12653,EviTag_Android_36,,2022-10-25 16:18:34,,,,148,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12654,EviTag_Android_38,,2022-10-25 16:18:35,,,,149,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12655,EviTag_Android_37,,2022-10-25 16:18:35,,,,150,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12656,EviTag_Android_39,,2022-10-25 16:18:35,,,,151,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12657,EviTag_Android_40,,2022-10-25 16:18:35,,,,152,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12658,EviTag_Android_41,,2022-10-25 16:18:36,,,,153,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12659,EviTag_Android_42,,2022-10-25 16:18:36,,,,154,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12660,EviTag_Android_43,,2022-10-25 16:18:36,,,,155,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12661,EviTag_Android_44,,2022-10-25 16:18:36,,,,156,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12662,EviTag_Android_46,,2022-10-25 16:18:37,,,,157,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12663,EviTag_Android_45,,2022-10-25 16:18:37,,,,158,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12664,EviTag_Android_48,,2022-10-25 16:18:37,,,,159,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12665,EviTag_Android_47,,2022-10-25 16:18:37,,,,160,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12666,EviTag_Android_49,,2022-10-25 16:18:38,,,,161,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12667,EviTag_Android_50,,2022-10-25 16:18:38,,,,162,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12668,EviTag_Android_51,,2022-10-25 16:18:38,,,,163,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12669,EviTag_Android_52,,2022-10-25 16:18:38,,,,164,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12670,EviTag_Android_53,,2022-10-25 16:18:39,,,,165,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12671,EviTag_Android_55,,2022-10-25 16:18:39,,,,166,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12672,EviTag_Android_56,,2022-10-25 16:18:39,,,,167,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12673,EviTag_Android_54,,2022-10-25 16:18:39,,,,168,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12674,EviTag_Android_57,,2022-10-25 16:18:39,,,,169,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12675,EviTag_Android_58,,2022-10-25 16:18:40,,,,170,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12676,EviTag_Android_59,,2022-10-25 16:18:40,,,,171,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12677,EviTag_Android_61,,2022-10-25 16:18:40,,,,172,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12678,EviTag_Android_60,,2022-10-25 16:18:40,,,,173,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12679,EviTag_Android_62,,2022-10-25 16:18:41,,,,174,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12680,EviTag_Android_63,,2022-10-25 16:18:41,,,,175,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12681,EviTag_Android_64,,2022-10-25 16:18:41,,,,176,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12682,EviTag_Android_65,,2022-10-25 16:18:41,,,,177,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12683,EviTag_Android_66,,2022-10-25 16:18:42,,,,178,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12684,EviTag_Android_67,,2022-10-25 16:18:42,,,,179,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12685,EviTag_Android_68,,2022-10-25 16:18:42,,,,180,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12686,EviTag_Android_69,,2022-10-25 16:18:42,,,,181,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12687,EviTag_Android_70,,2022-10-25 16:18:42,,,,182,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12688,EviTag_Android_71,,2022-10-25 16:18:43,,,,183,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12689,EviTag_Android_72,,2022-10-25 16:18:43,,,,184,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12690,EviTag_Android_73,,2022-10-25 16:18:43,,,,185,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12691,EviTag_Android_74,,2022-10-25 16:18:43,,,,186,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12692,EviTag_Android_75,,2022-10-25 16:18:44,,,,187,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12693,EviTag_Android_76,,2022-10-25 16:18:44,,,,188,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12694,EviTag_Android_77,,2022-10-25 16:18:44,,,,189,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12695,EviTag_Android_78,,2022-10-25 16:18:44,,,,190,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12696,EviTag_Android_79,,2022-10-25 16:18:45,,,,191,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12697,EviTag_Android_80,,2022-10-25 16:18:45,,,,192,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12698,EviTag_Android_81,,2022-10-25 16:18:45,,,,193,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12699,EviTag_Android_82,,2022-10-25 16:18:45,,,,194,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12700,EviTag_Android_83,,2022-10-25 16:18:46,,,,195,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12701,EviTag_Android_84,,2022-10-25 16:18:46,,,,196,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12702,EviTag_Android_85,,2022-10-25 16:18:46,,,,197,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12703,EviTag_Android_86,,2022-10-25 16:18:46,,,,198,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12704,EviTag_Android_87,,2022-10-25 16:18:47,,,,199,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12705,EviTag_Android_88,,2022-10-25 16:18:47,,,,200,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12706,EviTag_Android_89,,2022-10-25 16:18:47,,,,201,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12707,EviTag_Android_91,,2022-10-25 16:18:47,,,,202,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12708,EviTag_Android_90,,2022-10-25 16:18:48,,,,203,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12709,EviTag_Android_92,,2022-10-25 16:18:48,,,,204,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12710,EviTag_Android_93,,2022-10-25 16:18:48,,,,205,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12711,EviTag_Android_94,,2022-10-25 16:18:48,,,,206,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12712,EviTag_Android_95,,2022-10-25 16:18:49,,,,207,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12713,EviTag_Android_96,,2022-10-25 16:18:49,,,,208,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12714,EviTag_Android_97,,2022-10-25 16:18:49,,,,209,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12715,EviTag_Android_98,,2022-10-25 16:18:49,,,,210,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12716,EviTag_Android_99,,2022-10-25 16:18:50,,,,211,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,,,
12717,EviTag_Android2_0,,2022-10-25 16:23:34,,,,423,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12718,EviTag_Android2_1,,2022-10-25 16:23:34,,,,424,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12719,EviTag_Android2_2,,2022-10-25 16:23:34,,,,425,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12720,EviTag_Android2_3,,2022-10-25 16:23:34,,,,426,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12721,EviTag_Android2_6,,2022-10-25 16:23:35,,,,427,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12722,EviTag_Android2_4,,2022-10-25 16:23:35,,,,428,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12723,EviTag_Android2_7,,2022-10-25 16:23:35,,,,429,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12724,EviTag_Android2_8,,2022-10-25 16:23:35,,,,430,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12725,EviTag_Android2_5,,2022-10-25 16:23:35,,,,431,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12726,EviTag_Android2_9,,2022-10-25 16:23:36,,,,432,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12727,EviTag_Android2_10,,2022-10-25 16:23:36,,,,433,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12728,EviTag_Android2_11,,2022-10-25 16:23:36,,,,434,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12729,EviTag_Android2_12,,2022-10-25 16:23:36,,,,435,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12730,EviTag_Android2_13,,2022-10-25 16:23:36,,,,436,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12731,EviTag_Android2_14,,2022-10-25 16:23:37,,,,437,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12732,EviTag_Android2_15,,2022-10-25 16:23:37,,,,438,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12733,EviTag_Android2_16,,2022-10-25 16:23:37,,,,439,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12734,EviTag_Android2_17,,2022-10-25 16:23:37,,,,440,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12735,EviTag_Android2_18,,2022-10-25 16:23:38,,,,441,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12736,EviTag_Android2_19,,2022-10-25 16:23:38,,,,442,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12737,EviTag_Android2_20,,2022-10-25 16:23:38,,,,443,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12738,EviTag_Android2_21,,2022-10-25 16:23:38,,,,444,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12739,EviTag_Android2_22,,2022-10-25 16:23:38,,,,445,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12740,EviTag_Android2_23,,2022-10-25 16:23:39,,,,446,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12741,EviTag_Android2_24,,2022-10-25 16:23:39,,,,447,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12742,EviTag_Android2_25,,2022-10-25 16:23:39,,,,448,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12743,EviTag_Android2_27,,2022-10-25 16:23:39,,,,449,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12744,EviTag_Android2_26,,2022-10-25 16:23:39,,,,450,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12745,EviTag_Android2_28,,2022-10-25 16:23:40,,,,451,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12746,EviTag_Android2_29,,2022-10-25 16:23:40,,,,452,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12747,EviTag_Android2_30,,2022-10-25 16:23:40,,,,453,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12748,EviTag_Android2_31,,2022-10-25 16:23:40,,,,454,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12749,EviTag_Android2_32,,2022-10-25 16:23:40,,,,455,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12750,EviTag_Android2_33,,2022-10-25 16:23:41,,,,456,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12751,EviTag_Android2_35,,2022-10-25 16:23:41,,,,457,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12752,EviTag_Android2_34,,2022-10-25 16:23:41,,,,458,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12753,EviTag_Android2_36,,2022-10-25 16:23:41,,,,459,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12754,EviTag_Android2_37,,2022-10-25 16:23:41,,,,460,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12755,EviTag_Android2_38,,2022-10-25 16:23:41,,,,461,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12756,EviTag_Android2_40,,2022-10-25 16:23:42,,,,462,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12757,EviTag_Android2_39,,2022-10-25 16:23:42,,,,463,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12758,EviTag_Android2_41,,2022-10-25 16:23:42,,,,464,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12759,EviTag_Android2_42,,2022-10-25 16:23:42,,,,465,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12760,EviTag_Android2_43,,2022-10-25 16:23:42,,,,466,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12761,EviTag_Android2_44,,2022-10-25 16:23:43,,,,467,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12762,EviTag_Android2_45,,2022-10-25 16:23:43,,,,468,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12763,EviTag_Android2_47,,2022-10-25 16:23:43,,,,469,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12764,EviTag_Android2_46,,2022-10-25 16:23:43,,,,470,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12765,EviTag_Android2_48,,2022-10-25 16:23:43,,,,471,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12766,EviTag_Android2_49,,2022-10-25 16:23:44,,,,472,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12767,EviTag_Android2_50,,2022-10-25 16:23:44,,,,473,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12768,EviTag_Android2_51,,2022-10-25 16:23:44,,,,474,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12769,EviTag_Android2_52,,2022-10-25 16:23:44,,,,475,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
12770,EviTag_Android2_53,,2022-10-25 16:23:44,,,,476,,,Fire Doors,Fire,Un-assigned,,1 - Rooks Nest,,Ground Floor,Hallway,
